animal_id,model_name,nll,sigma,tau,features,weights,n_test_trials,test_sessions,n_train_trials,train_sessions
W082,t_8,14212.370418387018,2.0,8,"['bias', 'prev_violation_exp_8', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.26406513,  0.31613788, -0.58020302]), array([-1.08083948, -1.21284121,  2.29368069]), array([-0.32415425,  0.27906334,  0.04509091]), array([ 0.50066116, -0.50929715,  0.00863599]), array([-0.07439725,  0.06048002,  0.01391724]), array([-0.10870018,  0.092882  ,  0.01581818]), array([-0.2007302 ,  0.10519542,  0.09553478])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_10,14254.968042249686,2.0,10,"['bias', 'prev_violation_exp_10', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.27037835,  0.32672973, -0.59710809]), array([-1.10497567, -1.24707676,  2.35205243]), array([-0.32401344,  0.27919665,  0.04481679]), array([ 0.50051915, -0.50921274,  0.00869359]), array([-0.07575101,  0.06103026,  0.01472075]), array([-0.11013045,  0.09477264,  0.01535781]), array([-0.20247705,  0.10712332,  0.09535374])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_9,14232.622622915826,2.0,9,"['bias', 'prev_violation_exp_9', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.26832985,  0.32239251, -0.59072236]), array([-1.09546005, -1.23209018,  2.32755024]), array([-0.32411521,  0.27910101,  0.0450142 ]), array([ 0.50060164, -0.5092464 ,  0.00864476]), array([-0.07512237,  0.06075058,  0.0143718 ]), array([-0.10946145,  0.09385009,  0.01561136]), array([-0.20162932,  0.10620524,  0.09542408])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_11,14278.461321927327,2.0,11,"['bias', 'prev_violation_exp_11', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.27082595,  0.32977704, -0.60060298]), array([-1.11074871, -1.25919563,  2.36994434]), array([-0.32387489,  0.27933252,  0.04454237]), array([ 0.50042424, -0.50921509,  0.00879085]), array([-0.07632647,  0.06130057,  0.0150259 ]), array([-0.11071418,  0.09564026,  0.01507392]), array([-0.20328175,  0.10796821,  0.09531354])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_12,14302.288397559485,2.0,12,"['bias', 'prev_violation_exp_12', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.27008652,  0.33159793, -0.60168444]), array([-1.11376247, -1.26851009,  2.38227257]), array([-0.32371384,  0.2794934 ,  0.04422044]), array([ 0.5003145 , -0.50923477,  0.00892027]), array([-0.07685098,  0.06154589,  0.01530509]), array([-0.11123473,  0.09646146,  0.01477327]), array([-0.20403397,  0.10876383,  0.09527013])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_0,15343.220272017505,4.0,0,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([-0.24065621, -0.236187  ,  0.47684321]), array([-0.31838283,  0.28399635,  0.03438648]), array([ 0.49794957, -0.50727098,  0.00932141]), array([-0.08823455,  0.06893756,  0.01929699]), array([-0.13228598,  0.11750585,  0.01478014]), array([-0.21866409,  0.13341411,  0.08524998])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_1,14670.1153187235,4.0,1,"['bias', 'prev_violation_exp_1', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([-0.0173201 ,  0.04140246, -0.02408235]), array([-0.4387635 , -0.59092791,  1.02969141]), array([-0.31933578,  0.28403844,  0.03529734]), array([ 0.49800183, -0.51107808,  0.01307625]), array([-0.06999684,  0.06021265,  0.00978419]), array([-0.10354171,  0.08700756,  0.01653416]), array([-0.1940037 ,  0.10236348,  0.09164022])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_2,14388.208805048695,4.0,2,"['bias', 'prev_violation_exp_2', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.09627585,  0.1534451 , -0.24972094]), array([-0.68055259, -0.83053727,  1.51108986]), array([-0.32111902,  0.28223374,  0.03888528]), array([ 0.49912233, -0.5109382 ,  0.01181587]), array([-0.06909445,  0.05917706,  0.00991739]), array([-0.10182392,  0.08627853,  0.01554539]), array([-0.19427993,  0.09882733,  0.0954526 ])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_3,14260.542213635264,4.0,3,"['bias', 'prev_violation_exp_3', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.16199106,  0.21581227, -0.37780333]), array([-0.82749561, -0.96818528,  1.79568089]), array([-0.322409  ,  0.28089041,  0.04151859]), array([ 0.49994186, -0.51039852,  0.01045666]), array([-0.06975143,  0.05917461,  0.01057681]), array([-0.10289374,  0.08713047,  0.01576327]), array([-0.19542653,  0.09912582,  0.0963007 ])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_4,14205.536088064051,4.0,4,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.20251674,  0.25370481, -0.45622155]), array([-0.92205962, -1.05490516,  1.97696478]), array([-0.32323553,  0.28004249,  0.04319303]), array([ 0.50039646, -0.50998451,  0.00958805]), array([-0.07075004,  0.05938735,  0.01136269]), array([-0.1043327 ,  0.08830627,  0.01602643]), array([-0.19659481,  0.10028686,  0.09630795])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_5,14186.233594037918,4.0,5,"['bias', 'prev_violation_exp_5', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.22853516,  0.27853138, -0.50706654]), array([-0.98534707, -1.11414195,  2.09948903]), array([-0.32373431,  0.27953484,  0.04419948]), array([ 0.50061541, -0.50971633,  0.00910092]), array([-0.07178848,  0.05963572,  0.01215276]), array([-0.10567351,  0.08952604,  0.01614747]), array([-0.19770653,  0.1016173 ,  0.09608923])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_6,14185.924259912117,4.0,6,"['bias', 'prev_violation_exp_6', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.24559018,  0.29554655, -0.54113673]), array([-1.02887889, -1.15673054,  2.18560943]), array([-0.32401553,  0.27924801,  0.04476752]), array([ 0.50070893, -0.50951531,  0.00880638]), array([-0.072739  ,  0.05992627,  0.01281273]), array([-0.10683371,  0.09071404,  0.01611967]), array([-0.1987787 ,  0.1028997 ,  0.09587899])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_7,14195.891473481353,4.0,7,"['bias', 'prev_violation_exp_7', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.25693388,  0.307589  , -0.56452289]), array([-1.05964006, -1.18858444,  2.2482245 ]), array([-0.32415223,  0.27911234,  0.04503989]), array([ 0.50073247, -0.50939111,  0.00865864]), array([-0.07360576,  0.06020919,  0.01339657]), array([-0.10783081,  0.09184171,  0.0159891 ]), array([-0.19978119,  0.10409494,  0.09568624])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_8,14212.353090105431,4.0,8,"['bias', 'prev_violation_exp_8', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.26420315,  0.31631021, -0.58051336]), array([-1.0811433 , -1.21323825,  2.29438154]), array([-0.32417924,  0.27908357,  0.04509567]), array([ 0.50068819, -0.50932474,  0.00863655]), array([-0.07439884,  0.06048165,  0.01391718]), array([-0.10869636,  0.09287799,  0.01581837]), array([-0.20073707,  0.10519399,  0.09554309])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_10,14254.950114340723,4.0,10,"['bias', 'prev_violation_exp_10', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.27053165,  0.32692432, -0.59745597]), array([-1.10531545, -1.24752831,  2.35284377]), array([-0.32403852,  0.27921683,  0.04482169]), array([ 0.50054616, -0.50924047,  0.00869431]), array([-0.07575274,  0.06103184,  0.0147209 ]), array([-0.11012645,  0.09476859,  0.01535786]), array([-0.20248407,  0.10712175,  0.09536233])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_9,14232.605009901901,4.0,9,"['bias', 'prev_violation_exp_9', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.26847618,  0.32257658, -0.59105276]), array([-1.09578336, -1.23251583,  2.32829919]), array([-0.32414027,  0.2791212 ,  0.04501906]), array([ 0.50062866, -0.50927406,  0.00864539]), array([-0.07512403,  0.06075217,  0.01437186]), array([-0.10945754,  0.09384604,  0.0156115 ]), array([-0.20163626,  0.10620373,  0.09543254])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_11,14278.443197695251,4.0,11,"['bias', 'prev_violation_exp_11', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.27098511,  0.32998117, -0.60096628]), array([-1.11110248, -1.25967102,  2.3707735 ]), array([-0.32389997,  0.27935272,  0.04454725]), array([ 0.50045121, -0.5092429 ,  0.00879169]), array([-0.07632827,  0.06130214,  0.01502612]), array([-0.1107101 ,  0.09563623,  0.01507387]), array([-0.20328885,  0.1079666 ,  0.09532225])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_12,14302.270008867246,4.0,12,"['bias', 'prev_violation_exp_12', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.27025063,  0.33181064, -0.60206127]), array([-1.1141282 , -1.26900714,  2.38313535]), array([-0.32373891,  0.27951364,  0.04422527]), array([ 0.50034143, -0.50926267,  0.00892123]), array([-0.07685285,  0.06154746,  0.01530538]), array([-0.11123057,  0.09645746,  0.01477311]), array([-0.20404115,  0.10876221,  0.09527894])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_0,15343.218856459755,8.0,0,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([-0.24065708, -0.23618737,  0.47684445]), array([-0.3183885 ,  0.28400187,  0.03438663]), array([ 0.4979561 , -0.50727742,  0.00932132]), array([-0.08823587,  0.06893865,  0.01929723]), array([-0.13228641,  0.11750633,  0.01478008]), array([-0.21866657,  0.13341601,  0.08525056])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_1,14670.112833280658,8.0,1,"['bias', 'prev_violation_exp_1', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([-0.0173163,  0.0414088, -0.0240925]), array([-0.43877186, -0.59094285,  1.02971471]), array([-0.31934149,  0.28404399,  0.0352975 ]), array([ 0.49800836, -0.51108477,  0.0130764 ]), array([-0.06999751,  0.06021332,  0.00978419]), array([-0.10354137,  0.0870072 ,  0.01653417]), array([-0.19400545,  0.10236428,  0.09164117])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_2,14388.205710539116,8.0,2,"['bias', 'prev_violation_exp_2', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.09628625,  0.15345933, -0.24974558]), array([-0.68057438, -0.83056964,  1.51114402]), array([-0.32112485,  0.28223918,  0.03888567]), array([ 0.49912892, -0.51094499,  0.01181607]), array([-0.06909492,  0.05917764,  0.00991729]), array([-0.10182331,  0.08627791,  0.0155454 ]), array([-0.1942816 ,  0.09882763,  0.09545397])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
W082,t_3,14260.538757790087,8.0,3,"['bias', 'prev_violation_exp_3', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.16200743,  0.21583345, -0.37784087]), array([-0.82753025, -0.96823326,  1.79576351]), array([-0.32241495,  0.28089574,  0.04151921]), array([ 0.49994851, -0.51040534,  0.01045684]), array([-0.06975182,  0.05917513,  0.01057668]), array([-0.102893 ,  0.0871297,  0.0157633]), array([-0.19542819,  0.09912586,  0.09630233])]",15392,"[ 44 199  30  55  39 134 162 175 176  74 125 111  45 132 177  65 156 191
 114  90 174  98 148 147 124  49 103  92  69 110 127  34 107 151  64  47
  66 182 139 193 159 189  68]",42907,"[ 29  76  71 140  93 121  91 126  38 170 173 200  53  96  67  99 136  32
 169  75 160  83  73  40 122 158  62 105 149 157 128 112 120  86 138  48
  51  87 190 145 197  89 123 192 178  72  78  43 195 168  59 146  70 106
 133 141 185  46 135 161 194 131  42 165 137  57  58 129  61  85 181 144
  41 117 183 187 184 150 188 171  54 167 155  35  60 153 118 180 179 172
  31 104  81 113  80 119 115  97 154  50  56 108 166 130  33  95  63 102
  77  82 186 196 152 116  94 143  79  84 142 198  36  88  52 109 101  37
 100 163 164]"
