animal_id,model_name,nll,sigma,tau,features,weights
W061,t_3,156828.59535598388,0.2,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.46155949,  0.47212228, -0.93368176]), array([-0.37146791,  0.36760723,  0.00386069]), array([ 0.58752939, -0.63765656,  0.05012717]), array([-0.06363155,  0.08096165, -0.0173301 ]), array([-0.18695683,  0.19942934, -0.01247256]), array([-0.13562332,  0.14222266, -0.00659937]), array([-1.28698891, -1.31462077,  2.6016097 ])]"
W061,t_4,156688.0119254748,0.2,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.4813989 ,  0.49157685, -0.97297575]), array([-0.3714625 ,  0.36774978,  0.00371271]), array([ 0.58784817, -0.63754758,  0.0496994 ]), array([-0.06463655,  0.08077849, -0.01614193]), array([-0.18911746,  0.20068436, -0.01156689]), array([-0.13602267,  0.14278983, -0.00676716]), array([-1.36863225, -1.39339335,  2.76202559])]"
W061,t_5,156874.95656350628,0.2,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.49360722,  0.50313751, -0.99674473]), array([-0.37151398,  0.36779748,  0.00371639]), array([ 0.58822455, -0.63721017,  0.04898567]), array([-0.06538936,  0.08075693, -0.01536755]), array([-0.19103909,  0.20174576, -0.01070684]), array([-0.1363651 ,  0.14332387, -0.00695869]), array([-1.42239034, -1.44309693,  2.86548746])]"
W061,t_6,157208.4646076601,0.2,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.50160391,  0.5103708 , -1.01197471]), array([-0.37160928,  0.36777944,  0.00382989]), array([ 0.58862261, -0.63677321,  0.04815051]), array([-0.06596382,  0.08082532, -0.01486156]), array([-0.19274434,  0.20264071, -0.00989633]), array([-0.13665953,  0.14381309, -0.00715362]), array([-1.45983295, -1.4760849 ,  2.93591784])]"
W061,t_7,157606.96646568849,0.2,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.50706063,  0.51500546, -1.02206609]), array([-0.37171925,  0.3677303 ,  0.00398894]), array([ 0.58900404, -0.63631155,  0.04730749]), array([-0.06642415,  0.0809319 , -0.01450775]), array([-0.19426379,  0.20340754, -0.00914373]), array([-0.13691346,  0.1442689 , -0.00735543]), array([-1.48701482, -1.49868922,  2.98570405])]"
W061,t_2,157754.61668525124,0.4,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.42637188,  0.43676206, -0.86313394]), array([-0.37173747,  0.36748414,  0.00425334]), array([ 0.58757376, -0.63748944,  0.04991568]), array([-0.06233533,  0.0814594 , -0.01912407]), array([-0.18466826,  0.19801678, -0.01334852]), array([-0.13527744,  0.14170958, -0.00643214]), array([-1.15341801, -1.18107708,  2.3344951 ])]"
W061,t_3,156828.89035929053,0.4,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.46241722,  0.47299625, -0.93541348]), array([-0.37164756,  0.36780088,  0.0038467 ]), array([ 0.58773293, -0.63792956,  0.05019663]), array([-0.06362391,  0.08098625, -0.01736234]), array([-0.1869364 ,  0.19943684, -0.01250044]), array([-0.13563572,  0.1422428 , -0.00660708]), array([-1.28954341, -1.3173084 ,  2.60685181])]"
W061,t_4,156688.3239763709,0.4,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.48242105,  0.49261554, -0.97503659]), array([-0.37164278,  0.36794428,  0.00369854]), array([ 0.58805174, -0.63782487,  0.04977314]), array([-0.06462893,  0.0808018 , -0.01617286]), array([-0.18909612,  0.20069068, -0.01159456]), array([-0.13603297,  0.14280871, -0.00677573]), array([-1.37175802, -1.39665016,  2.76840818])]"
W061,t_5,156875.2916681468,0.4,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.49475622,  0.50430128, -0.9990575 ]), array([-0.37169511,  0.36799238,  0.00370279]), array([ 0.58842907, -0.63748958,  0.0490604 ]), array([-0.06538185,  0.08077937, -0.01539755]), array([-0.19101807,  0.20175132, -0.01073312]), array([-0.13637378,  0.14334193, -0.00696815]), array([-1.42596624, -1.44678964,  2.87275594])]"
W061,t_6,157208.8215391637,0.4,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.50285388,  0.51163265, -1.01448653]), array([-0.37179146,  0.36797431,  0.00381715]), array([ 0.58882871, -0.63705327,  0.04822457]), array([-0.06595632,  0.08084731, -0.01489099]), array([-0.19272455,  0.20264541, -0.00992086]), array([-0.13666676,  0.14383071, -0.00716395]), array([-1.46376991, -1.48011829,  2.9438882 ])]"
W061,t_7,157607.34030232092,0.4,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.50839322,  0.51634625, -1.02473947]), array([-0.37190242,  0.36792509,  0.00397733]), array([ 0.58921178, -0.63659169,  0.04737991]), array([-0.06641666,  0.08095357, -0.01453692]), array([-0.19424542,  0.20341155, -0.00916613]), array([-0.13691946,  0.14428624, -0.00736678]), array([-1.49124771, -1.50299454,  2.99424225])]"
W061,t_2,157754.65561687245,0.5,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.42644843,  0.43684015, -0.86328857]), array([-0.37175826,  0.36750795,  0.00425259]), array([ 0.5875973 , -0.63752236,  0.04992171]), array([-0.06233449,  0.08146258, -0.01912799]), array([-0.18466638,  0.19801781, -0.01335177]), array([-0.13527942,  0.14171213, -0.00643304]), array([-1.1536368 , -1.18130959,  2.33494708])]"
W061,t_3,156828.93487613107,0.5,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.46252051,  0.47310149, -0.93562201]), array([-0.37166897,  0.3678243 ,  0.00384518]), array([ 0.58775734, -0.63796238,  0.05020498]), array([-0.06362302,  0.08098918, -0.01736625]), array([-0.18693393,  0.19943774, -0.01250379]), array([-0.13563723,  0.14224517, -0.00660805]), array([-1.28985093, -1.31763198,  2.60748312])]"
W061,t_4,156688.37314080127,0.5,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.4825442 ,  0.49274069, -0.9752849 ]), array([-0.37166444,  0.36796762,  0.00369682]), array([ 0.58807617, -0.6378582 ,  0.04978202]), array([-0.06462801,  0.0808046 , -0.01617659]), array([-0.18909354,  0.20069144, -0.0115979 ]), array([-0.13603421,  0.14281097, -0.00677676]), array([-1.37213462, -1.39704259,  2.76917721])]"
W061,t_5,156875.34570933855,0.5,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.4948947 ,  0.50444157, -0.99933627]), array([-0.3717168 ,  0.36801585,  0.0037012 ]), array([ 0.58845374, -0.63752302,  0.04906954]), array([-0.06538093,  0.08078209, -0.01540114]), array([-0.19101562,  0.20175191, -0.01073638]), array([-0.13637482,  0.14334408, -0.00696931]), array([-1.42639726, -1.44723486,  2.87363204])]"
W061,t_6,157208.8798567128,0.5,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.50300459,  0.5117848 , -1.0147894 ]), array([-0.37181333,  0.36799772,  0.00381562]), array([ 0.58885344, -0.63708693,  0.0482335 ]), array([-0.06595541,  0.08084995, -0.01489454]), array([-0.19272216,  0.20264598, -0.00992382]), array([-0.13666762,  0.14383282, -0.00716521]), array([-1.46424462, -1.48060464,  2.94484926])]"
W061,t_7,157607.4020106474,0.5,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.50855394,  0.51650796, -1.0250619 ]), array([-0.37192463,  0.36794827,  0.00397571]), array([ 0.58923638, -0.63662569,  0.04738831]), array([-0.0664159 ,  0.08095603, -0.01454059]), array([-0.19424289,  0.20341234, -0.00916852]), array([-0.13691996,  0.14428854, -0.00736794]), array([-1.49175814, -1.50351373,  2.99527211])]"
W062,t_2,161066.00969366194,0.0,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.42805972,  0.43793565, -0.86599537]), array([-0.3525054 ,  0.34298416,  0.00952124]), array([ 0.57907692, -0.62062519,  0.04154827]), array([-0.0600009 ,  0.08091298, -0.02091208]), array([-0.18407574,  0.20033806, -0.01626233]), array([-0.1421422 ,  0.14754374, -0.00540154]), array([-1.1664702 , -1.17677777,  2.34324797])]"
W062,t_3,160200.2981124172,0.0,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.46467211,  0.47441533, -0.93908743]), array([-0.35233443,  0.34340339,  0.00893104]), array([ 0.57908282, -0.62125957,  0.04217675]), array([-0.06131028,  0.08040162, -0.01909134]), array([-0.18642253,  0.20173741, -0.01531488]), array([-0.14242763,  0.14822632, -0.00579869]), array([-1.30390437, -1.31290029,  2.61680467])]"
W062,t_4,160092.43210933224,0.0,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.4849436 ,  0.49410964, -0.97905324]), array([-0.35232215,  0.34357688,  0.00874528]), array([ 0.57931881, -0.62127274,  0.04195393]), array([-0.06236896,  0.08017441, -0.01780545]), array([-0.18867048,  0.20295976, -0.01428928]), array([-0.14280862,  0.14889766, -0.00608904]), array([-1.38660037, -1.39200707,  2.77860744])]"
W062,t_5,160292.03166753295,0.0,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.49736097,  0.50579929, -1.00316026]), array([-0.3523891 ,  0.34363468,  0.00875442]), array([ 0.57965008, -0.62102545,  0.04137537]), array([-0.06317529,  0.08011861, -0.01694332]), array([-0.19068115,  0.20398328, -0.01330213]), array([-0.14316094,  0.14950985, -0.00634891]), array([-1.44073934, -1.44194874,  2.88268807])]"
W062,t_6,160627.79981613567,0.0,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.5054369 ,  0.51312296, -1.01855987]), array([-0.35250815,  0.34361572,  0.00889243]), array([ 0.58003393, -0.62065358,  0.04061966]), array([-0.06378917,  0.08016821, -0.01637905]), array([-0.19247095,  0.20483819, -0.01236724]), array([-0.14348228,  0.15005282, -0.00657054]), array([-1.47815182, -1.47521093,  2.95336275])]"
W062,t_7,161025.62947587424,0.0,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.51088968,  0.51786576, -1.02875544]), array([-0.35264849,  0.343557  ,  0.00909149]), array([ 0.58041948, -0.62024234,  0.03982287]), array([-0.06427999,  0.0802626 , -0.01598261]), array([-0.19407235,  0.20556191, -0.01148956]), array([-0.14377708,  0.15054014, -0.00676306]), array([-1.5050037 , -1.49827263,  3.00327633])]"
W062,t_2,192859.56829091208,0.001,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.08318911,  0.09266568, -0.17585479]), array([-0.00056983, -0.00345571,  0.00402554]), array([ 0.0471504 , -0.05203882,  0.00488841]), array([-0.00514109,  0.00595348, -0.00081239]), array([-0.02988268,  0.03037427, -0.00049159]), array([-0.0206521 ,  0.02107651, -0.00042442]), array([-0.0185496 , -0.01842354,  0.03697314])]"
W062,t_3,192924.51682493274,0.001,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.08293964,  0.09242283, -0.17536247]), array([-0.00057011, -0.00345593,  0.00402604]), array([ 0.04715038, -0.05203886,  0.00488848]), array([-0.00514241,  0.00595236, -0.00080995]), array([-0.0298857 ,  0.03037536, -0.00048966]), array([-0.02065338,  0.02107827, -0.00042489]), array([-0.01767577, -0.01757481,  0.03525058])]"
W062,t_4,192977.58679859445,0.001,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.08272623,  0.09221111, -0.17493734]), array([-0.00057035, -0.00345613,  0.00402649]), array([ 0.04715041, -0.05203883,  0.00488842]), array([-0.00514312,  0.0059518 , -0.00080868]), array([-0.02988772,  0.03037601, -0.00048829]), array([-0.02065423,  0.0210794 , -0.00042517]), array([-0.01692434, -0.0168303 ,  0.03375464])]"
W062,t_5,193021.8003488895,0.001,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.08254007,  0.09202482, -0.17456488]), array([-0.00057058, -0.00345633,  0.00402691]), array([ 0.04715044, -0.0520388 ,  0.00488836]), array([-0.00514355,  0.00595148, -0.00080793]), array([-0.0298892 ,  0.03037645, -0.00048725]), array([-0.02065485,  0.02108023, -0.00042537]), array([-0.01626703, -0.0161731 ,  0.03244012])]"
W062,t_6,193059.34640556134,0.001,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.08237485,  0.09185917, -0.17423402]), array([-0.00057079, -0.00345652,  0.00402731]), array([ 0.04715048, -0.05203876,  0.00488828]), array([-0.00514382,  0.00595129, -0.00080747]), array([-0.02989037,  0.03037677, -0.0004864 ]), array([-0.02065534,  0.02108085, -0.00042551]), array([-0.01568255, -0.01558756,  0.03127011])]"
W062,t_7,193091.74319532048,0.001,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.08222656,  0.09171046, -0.17393701]), array([-0.000571  , -0.00345671,  0.00402771]), array([ 0.0471505 , -0.05203874,  0.00488824]), array([-0.00514401,  0.00595117, -0.00080716]), array([-0.02989132,  0.03037701, -0.00048569]), array([-0.02065575,  0.02108135, -0.00042561]), array([-0.01515723, -0.01506106,  0.03021829])]"
W062,t_2,161077.37056153544,0.05,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.41520532,  0.42498329, -0.84018861]), array([-0.34888742,  0.33919282,  0.0096946 ]), array([ 0.57484615, -0.61545129,  0.04060514]), array([-0.06016598,  0.08034397, -0.02017799]), array([-0.18446939,  0.20009402, -0.01562463]), array([-0.14180972,  0.14709718, -0.00528745]), array([-1.12939926, -1.13878449,  2.26818375])]"
W062,t_3,160216.58122523135,0.05,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.44755801,  0.45721578, -0.90477379]), array([-0.34871403,  0.33957616,  0.00913787]), array([ 0.57487955, -0.6159385 ,  0.04105895]), array([-0.06149448,  0.07986196, -0.01836748]), array([-0.18688839,  0.20152843, -0.01464004]), array([-0.14216714,  0.14781487, -0.00564773]), array([-1.252636  , -1.26078912,  2.51342512])]"
W062,t_4,160114.05167883157,0.05,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.46474235,  0.47387735, -0.9386197 ]), array([-0.34869122,  0.33973136,  0.00895974]), array([ 0.57511243, -0.6158779 ,  0.04076602]), array([-0.06255017,  0.07966052, -0.01711014]), array([-0.18914928,  0.20277021, -0.01362076]), array([-0.14259411,  0.14850635, -0.00591253]), array([-1.32455443, -1.32946953,  2.65402426])]"
W062,t_5,160318.71594825748,0.05,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.47482283,  0.48330407, -0.9581269 ]), array([-0.34874327,  0.33978029,  0.00896299]), array([ 0.57542372, -0.61559713,  0.04017336]), array([-0.06335137,  0.07962159, -0.01627024]), array([-0.19114685,  0.20380792, -0.01266107]), array([-0.14298114,  0.14913067, -0.00614955]), array([-1.37037187, -1.37154872,  2.7419206 ])]"
W062,t_6,160659.00748693873,0.05,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.48106442,  0.48887332, -0.96993774]), array([-0.34884466,  0.33975848,  0.00908618]), array([ 0.57577828, -0.61521441,  0.03943613]), array([-0.0639622 ,  0.07968055, -0.01571834]), array([-0.1929111 ,  0.20467584, -0.01176474]), array([-0.14333058,  0.14968118, -0.00635061]), array([-1.40121143, -1.39871807,  2.79992949])]"
W062,t_7,161060.66009877092,0.05,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.4850326 ,  0.49220895, -0.97724154]), array([-0.3489668 ,  0.33970011,  0.00926668]), array([ 0.57613135, -0.61480425,  0.03867291]), array([-0.06445157,  0.07977998, -0.01532841]), array([-0.1944813 ,  0.20541224, -0.01093093]), array([-0.14364897,  0.15017311, -0.00652414]), array([-1.42275095, -1.41691919,  2.83967014])]"
W062,t_2,161065.4758436145,0.1,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.42472772,  0.43457772, -0.85930544]), array([-0.35159393,  0.34202771,  0.00956623]), array([ 0.57801328, -0.61931519,  0.0413019 ]), array([-0.06004681,  0.08076763, -0.02072083]), array([-0.18418112,  0.20027743, -0.01609625]), array([-0.14206054,  0.14743227, -0.0053717 ]), array([-1.15687298, -1.16693603,  2.32380906])]"
W062,t_3,160199.32349367905,0.1,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.46019213,  0.46991252, -0.93010465]), array([-0.3514222 ,  0.34243734,  0.00898486]), array([ 0.57802712, -0.61990918,  0.04188206]), array([-0.06136222,  0.08026345, -0.01890124]), array([-0.18654837,  0.20168598, -0.01513762]), array([-0.14236535,  0.14812421, -0.00575886]), array([-1.29049137, -1.299262  ,  2.58975337])]"
W062,t_4,160091.5113807569,0.1,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.47961866,  0.4887765 , -0.96839516]), array([-0.35140712,  0.34260575,  0.0088009 ]), array([ 0.57826258, -0.61990166,  0.04163871]), array([-0.06242089,  0.08004271, -0.01762197]), array([-0.1888008 ,  0.20291367, -0.01411255]), array([-0.14275919,  0.14880074, -0.00604253]), array([-1.37024744, -1.3755233 ,  2.74577016])]"
W062,t_5,160291.4072186865,0.1,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.49138997,  0.49984031, -0.99123028]), array([-0.35146976,  0.34266131,  0.00880851]), array([ 0.578589  , -0.61964422,  0.04105527]), array([-0.06322632,  0.07999128, -0.01676496]), array([-0.19080898,  0.20394102, -0.01313209]), array([-0.14312084,  0.14941653, -0.0062959 ]), array([-1.42209407, -1.42329816,  2.84539215])]"
W062,t_6,160627.56193185996,0.1,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.49895548,  0.50667561, -1.00563109]), array([-0.35158393,  0.34264154,  0.0089424 ]), array([ 0.57896515, -0.61926867,  0.04030349]), array([-0.06383981,  0.08004325, -0.01620345]), array([-0.19259262,  0.20479961, -0.01220698]), array([-0.14344989,  0.1499617 , -0.00651179]), array([-1.45768459, -1.45487107,  2.91255565])]"
W062,t_7,161025.76242852357,0.1,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.50399344,  0.5110251 , -1.01501854]), array([-0.35171923,  0.34258288,  0.00913634]), array([ 0.57934209, -0.61885704,  0.03951495]), array([-0.06433058,  0.0801389 , -0.01580831]), array([-0.19418621,  0.20552692, -0.01134071]), array([-0.14375126,  0.15045032, -0.00669906]), array([-1.48305802, -1.47658004,  2.95963807])]"
W062,t_2,161065.6484799421,0.2,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.4272189 ,  0.43708825, -0.86430715]), array([-0.35227707,  0.34274449,  0.00953259]), array([ 0.57881066, -0.62029655,  0.04148601]), array([-0.0600127 ,  0.08087643, -0.02086376]), array([-0.18410257,  0.20032293, -0.01622038]), array([-0.14212189,  0.14751587, -0.005394  ]), array([-1.16404909, -1.17429463,  2.33834374])]"
W062,t_3,160199.70608417306,0.2,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.46353855,  0.47327596, -0.93681451]), array([-0.35210592,  0.34316129,  0.00894464]), array([ 0.57881859, -0.62092066,  0.04210203]), array([-0.06132366,  0.08036686, -0.0190432 ]), array([-0.18645461,  0.2017246 , -0.01526998]), array([-0.14241226,  0.14820084, -0.0057886 ]), array([-1.30051098, -1.30944958,  2.60996055])]"
W062,t_4,160091.75817336916,0.2,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.48359365,  0.4927576 , -0.97635125]), array([-0.35209288,  0.34333353,  0.00875938]), array([ 0.57905455, -0.62092843,  0.04187392]), array([-0.06238238,  0.08014128, -0.01775891]), array([-0.18870384,  0.20294827, -0.01424451]), array([-0.14279645,  0.14887359, -0.00607715]), array([-1.38245478, -1.38782806,  2.77028281])]"
W062,t_5,160291.35786322647,0.2,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.49584511,  0.50428652, -1.00013163]), array([-0.35215877,  0.3433907 ,  0.00876806]), array([ 0.57938454, -0.62067853,  0.04129399]), array([-0.06318853,  0.08008657, -0.01689804]), array([-0.19071388,  0.20397282, -0.01325895]), array([-0.14315122,  0.14948664, -0.00633542]), array([-1.43600557, -1.43721383,  2.87321939])]"
W062,t_6,160627.16487452196,0.2,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.5037897 ,  0.51148451, -1.01527422]), array([-0.35227657,  0.34337153,  0.00890501]), array([ 0.5797665 , -0.62030562,  0.04053926]), array([-0.06380232,  0.08013677, -0.01633442]), array([-0.19250221,  0.20482863, -0.01232654]), array([-0.14347456,  0.15003017, -0.00655558]), array([-1.47294972, -1.47004179,  2.94299152])]"
W062,t_7,161025.04124126106,0.2,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.50913562,  0.51612598, -1.0252616 ]), array([-0.35241558,  0.34331286,  0.0091028 ]), array([ 0.58014982, -0.61989428,  0.03974447]), array([-0.06429317,  0.08023147, -0.01593829]), array([-0.19410162,  0.20555331, -0.01145172]), array([-0.14377107,  0.15051781, -0.00674678]), array([-1.49942113, -1.49275536,  2.99217653])]"
W062,t_2,161065.90484985564,0.4,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.42784901,  0.43772329, -0.8655723 ]), array([-0.35244829,  0.34292421,  0.00952409]), array([ 0.57901033, -0.62054298,  0.04153265]), array([-0.06000387,  0.08090383, -0.02089996]), array([-0.18408247,  0.20033428, -0.01625181]), array([-0.14213713,  0.14753678, -0.00539964]), array([-1.16586354, -1.17615553,  2.34201908])]"
W062,t_3,160200.12776774768,0.4,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.46438786,  0.47412962, -0.93851748]), array([-0.35227647,  0.34334361,  0.00893524]), array([ 0.5790159 , -0.6211756 ,  0.04215716]), array([-0.06131364,  0.08039291, -0.01907926]), array([-0.18643058,  0.2017342 , -0.0153036 ]), array([-0.14242363,  0.14822013, -0.00579597]), array([-1.30305362, -1.31203518,  2.6150883 ])]"
W062,t_4,160092.2350395539,0.4,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.48460492,  0.49377043, -0.97837535]), array([-0.35226497,  0.34351584,  0.00874866]), array([ 0.57925305, -0.62118625,  0.04193417]), array([-0.06237239,  0.08016607, -0.01779383]), array([-0.18867877,  0.20295699, -0.01427795]), array([-0.14280548,  0.14889177, -0.00608594]), array([-1.38556033, -1.39095867,  2.77651886])]"
W062,t_5,160291.82967963815,0.4,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.49698053,  0.50541963, -1.00240016]), array([-0.35233157,  0.34357361,  0.00875781]), array([ 0.57958358, -0.62093876,  0.04135478]), array([-0.06317885,  0.08011036, -0.0169322 ]), array([-0.19069029,  0.20397973, -0.01329218]), array([-0.14315857,  0.14950403, -0.00634555]), array([-1.43955088, -1.44075999,  2.8803121 ])]"
W062,t_6,160627.60377219244,0.4,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.50502339,  0.51271164, -1.01773503]), array([-0.35245038,  0.34355449,  0.00889545]), array([ 0.57996695, -0.62056658,  0.04059934]), array([-0.06379248,  0.08016034, -0.01636786]), array([-0.19247887,  0.20483573, -0.01235704]), array([-0.14348036,  0.15004717, -0.00656675]), array([-1.47684587, -1.47391325,  2.95075908])]"
W062,t_7,161025.4420908136,0.4,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.51044924,  0.51742891, -1.02787815]), array([-0.35259023,  0.34349592,  0.00909432]), array([ 0.58035204, -0.62015522,  0.03980318]), array([-0.06428332,  0.0802548 , -0.01597148]), array([-0.19407972,  0.20555977, -0.01148005]), array([-0.1437756 ,  0.15053457, -0.00675897]), array([-1.50360188, -1.49688727,  3.00048914])]"
W062,t_2,161065.94147102756,0.5,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.42792483,  0.4377997 , -0.86572453]), array([-0.35246885,  0.34294579,  0.00952306]), array([ 0.57903445, -0.62057241,  0.04153843]), array([-0.0600028 ,  0.08090712, -0.02090432]), array([-0.18408029,  0.20033539, -0.01625584]), array([-0.14213899,  0.14753925, -0.00540036]), array([-1.16608169, -1.17637929,  2.3424614 ])]"
W062,t_3,160200.18736659584,0.5,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.46449012,  0.47423241, -0.93872252]), array([-0.35229772,  0.34336474,  0.00893334]), array([ 0.57903959, -0.62120621,  0.04216382]), array([-0.06131249,  0.08039599, -0.01908366]), array([-0.18642778,  0.20173528, -0.01530775]), array([-0.14242521,  0.14822222, -0.00579709]), array([-1.30335975, -1.31234645,  2.61570574])]"
