animal_id,model_name,nll,sigma,features,weights
W075,prev_violation_filter,149804.0050390446,0.0,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.48234314,  0.49367418, -0.97601732]), array([-1.38460627, -1.38019838,  2.76480465]), array([-0.38037894,  0.3735041 ,  0.00687484]), array([ 0.60164594, -0.64671846,  0.04507252]), array([-0.06491003,  0.08265131, -0.01774128]), array([-0.18627346,  0.20048415, -0.01421069]), array([-0.13397495,  0.13728724, -0.00331229])]"
W075,prev_reward,149454.5975033829,0.0,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.42314773,  0.39461397, -0.8177617 ]), array([-1.31388873, -1.26127522,  2.57516396]), array([-0.38040638,  0.37341313,  0.00699325]), array([ 0.60142146, -0.64702869,  0.04560723]), array([-0.06881311,  0.07504009, -0.00622697]), array([-0.18528542,  0.19820853, -0.01292311]), array([-0.12844579,  0.13158206, -0.00313627]), array([ 0.08987032,  0.14414744, -0.23401776])]"
W075,prev_reward_filter,149383.84168464603,0.0,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.38246681,  0.33173135, -0.71419816]), array([-1.26735885, -1.188223  ,  2.45558185]), array([-0.38053409,  0.37328221,  0.00725188]), array([ 0.60152318, -0.64696376,  0.04544058]), array([-0.06927788,  0.07453383, -0.00525595]), array([-0.18547019,  0.19844329, -0.0129731 ]), array([-0.12843462,  0.13089168, -0.00245706]), array([ 0.14919952,  0.23403666, -0.38323618])]"
W075,prev_reward_inc_delay,149443.28346089384,0.0,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded', 'prev_delayed_rewarded']","[array([ 0.42181875,  0.39817193, -0.81999068]), array([-1.31302498, -1.26430646,  2.57733144]), array([-0.38045192,  0.37349743,  0.00695449]), array([ 0.60146415, -0.64710291,  0.04563876]), array([-0.06885691,  0.07513093, -0.00627401]), array([-0.18535488,  0.19845228, -0.0130974 ]), array([-0.1283789 ,  0.13137321, -0.00299431]), array([ 0.09116139,  0.1410254 , -0.2321868 ]), array([ 0.02948057, -0.07387158,  0.04439101])]"
W075,psytrack,170762.96799453135,0.01,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.05366785,  0.06651617, -0.12018402]), array([-0.30301594,  0.29284246,  0.01017348]), array([ 0.50901656, -0.54065871,  0.03164215]), array([-0.0692409 ,  0.07661681, -0.00737592]), array([-0.20159539,  0.20491071, -0.00331532]), array([-0.13353839,  0.13630448, -0.00276609])]"
W075,prev_violation,159685.4054099037,0.01,"['bias', 'prev_violation', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.20504925,  0.21739685, -0.4224461 ]), array([-0.45651649, -0.45645545,  0.91297186]), array([-0.30352207,  0.2931713 ,  0.01035066]), array([ 0.50886729, -0.54287901,  0.03401164]), array([-0.05943279,  0.07407262, -0.0146398 ]), array([-0.1784304 ,  0.18844473, -0.01001437]), array([-0.12407889,  0.12518848, -0.00110951])]"
W075,prev_violation_filter,154313.95197591724,0.01,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.26864175,  0.28070788, -0.54934963]), array([-0.70663875, -0.70466318,  1.41130193]), array([-0.3029297 ,  0.29388961,  0.0090401 ]), array([ 0.50931015, -0.54264413,  0.03333398]), array([-0.06253328,  0.07345034, -0.01091707]), array([-0.18513472,  0.19244674, -0.00731202]), array([-0.12497039,  0.12759924, -0.00262885])]"
W075,prev_reward,153227.76849651145,0.01,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.1644413 ,  0.14970012, -0.31414142]), array([-0.62419167, -0.60457744,  1.22876914]), array([-0.30325106,  0.29376778,  0.00948327]), array([ 0.50903444, -0.54380511,  0.03477064]), array([-0.07076211,  0.06145968,  0.00930237]), array([-0.18114716,  0.1878385 , -0.00669138]), array([-0.11271924,  0.1153172 , -0.00259793]), array([ 0.19508854,  0.23601549, -0.43110401])]"
W075,prev_reward_filter,152694.71287932768,0.01,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.11169498,  0.09333365, -0.20502863]), array([-0.585323  , -0.56341259,  1.14873562]), array([-0.30344767,  0.29365315,  0.00979452]), array([ 0.50918055, -0.54381002,  0.0346294 ]), array([-0.07004857,  0.06242473,  0.00762391]), array([-0.18105748,  0.18803718, -0.0069797 ]), array([-0.11390054,  0.11561163, -0.0017112 ]), array([ 0.28405546,  0.33118696, -0.61524249])]"
W075,prev_reward_inc_delay,153221.2148019689,0.01,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded', 'prev_delayed_rewarded']","[array([ 0.1636575 ,  0.14959392, -0.31325142]), array([-0.62379653, -0.60445647,  1.22825303]), array([-0.30326794,  0.29376459,  0.00950337]), array([ 0.50904441, -0.54380212,  0.03475771]), array([-0.07076821,  0.06145788,  0.00931032]), array([-0.1811515 ,  0.18781993, -0.00666843]), array([-0.11272801,  0.11534098, -0.00261297]), array([ 0.19571364,  0.23606486, -0.43177852]), array([ 0.02270601,  0.00321216, -0.02591817])]"
W075,psytrack,170625.46027786573,0.05,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.04449594,  0.05757196, -0.1020679 ]), array([-0.37594045,  0.36680091,  0.00913953]), array([ 0.59743638, -0.63194821,  0.03451183]), array([-0.07918845,  0.08708005, -0.0078916 ]), array([-0.21805036,  0.22176118, -0.00371081]), array([-0.14903062,  0.15214132, -0.00311069])]"
W075,prev_violation,158907.18776430975,0.05,"['bias', 'prev_violation', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.24762754,  0.26029916, -0.5079267 ]), array([-0.58799839, -0.59116656,  1.17916495]), array([-0.37692283,  0.3677499 ,  0.00917293]), array([ 0.59710282, -0.63708479,  0.03998197]), array([-0.06396963,  0.08370733, -0.01973771]), array([-0.18446721,  0.19902358, -0.01455637]), array([-0.13617273,  0.13681729, -0.00064456])]"
W075,prev_violation_filter,149829.09578018222,0.05,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.46197249,  0.47342789, -0.93540038]), array([-1.32107711, -1.31717438,  2.63825145]), array([-0.37650432,  0.36947544,  0.00702899]), array([ 0.59718763, -0.64106347,  0.04387595]), array([-0.06506908,  0.08214732, -0.01707849]), array([-0.18670822,  0.20024214, -0.01353378]), array([-0.13368816,  0.13693089, -0.00324279])]"
W075,prev_reward,149478.29212862282,0.05,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.39468567,  0.36727652, -0.7619622 ]), array([-1.24276822, -1.19423742,  2.43700564]), array([-0.37654093,  0.36939837,  0.00714257]), array([ 0.59690503, -0.6415128 ,  0.04460777]), array([-0.06964672,  0.07380082, -0.0041541 ]), array([-0.18545641,  0.19773742, -0.01228101]), array([-0.12730246,  0.13044794, -0.00314549]), array([ 0.10452012,  0.15800901, -0.26252913])]"
W075,prev_reward_filter,149407.10117251478,0.05,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.34561242,  0.29798054, -0.64359296]), array([-1.18801756, -1.11653199,  2.30454955]), array([-0.37668974,  0.36926321,  0.00742654]), array([ 0.5969946 , -0.64150165,  0.04450706]), array([-0.07028619,  0.0731562 , -0.00287001]), array([-0.18559367,  0.19795961, -0.01236593]), array([-0.1271622 ,  0.12957615, -0.00241395]), array([ 0.17756333,  0.25923885, -0.43680218])]"
W075,prev_reward_inc_delay,149467.9130789279,0.05,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded', 'prev_delayed_rewarded']","[array([ 0.39311409,  0.36978569, -0.76289978]), array([-1.241684  , -1.19621515,  2.43789913]), array([-0.37658735,  0.36945686,  0.00713049]), array([ 0.59694638, -0.64156046,  0.04461406]), array([-0.06968885,  0.07386568, -0.00417684]), array([-0.18551276,  0.19790952, -0.01239677]), array([-0.12725051,  0.1302994 , -0.00304888]), array([ 0.10597689,  0.15577884, -0.26175574]), array([ 0.03423805, -0.05369313,  0.01945508])]"
W075,psytrack,170629.29165817352,0.1,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.04412009,  0.0572069 , -0.10132699]), array([-0.37877989,  0.36968148,  0.00909847]), array([ 0.60087148, -0.63548687,  0.03461541]), array([-0.07957038,  0.08747934, -0.00790901]), array([-0.21865111,  0.22237766, -0.00372654]), array([-0.1496367 ,  0.15276046, -0.00312381])]"
W075,prev_violation,158908.5857077883,0.1,"['bias', 'prev_violation', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.2494711 ,  0.26216289, -0.51163398]), array([-0.59346981, -0.59685001,  1.19031982]), array([-0.37978357,  0.37067128,  0.00911229]), array([ 0.60052997, -0.64078894,  0.04025897]), array([-0.06411065,  0.08408634, -0.01997569]), array([-0.18462685,  0.19939836, -0.01477151]), array([-0.13664581,  0.13726699, -0.00062118])]"
W075,prev_violation_filter,149804.16899911524,0.1,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.47696781,  0.48833295, -0.96530076]), array([-1.36784568, -1.3635788 ,  2.73142448]), array([-0.37940188,  0.3724873 ,  0.00691458]), array([ 0.60052611, -0.64528131,  0.04475521]), array([-0.06495617,  0.08252231, -0.01756614]), array([-0.18639283,  0.20042461, -0.01403178]), array([-0.13390593,  0.13719973, -0.0032938 ])]"
W075,prev_reward,149454.44019822223,0.1,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.41556242,  0.38732568, -0.8028881 ]), array([-1.29497509, -1.24346876,  2.53844386]), array([-0.379431  ,  0.3724003 ,  0.00703071]), array([ 0.60028521, -0.64562826,  0.04534303]), array([-0.06904042,  0.07471371, -0.00567331]), array([-0.18533657,  0.19808805, -0.0127515 ]), array([-0.12814922,  0.13129035, -0.00314113]), array([ 0.09379945,  0.14787428, -0.24167374])]"
W075,prev_reward_filter,149383.62763962866,0.1,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.37245727,  0.32254335, -0.69500062]), array([-1.24596784, -1.16891368,  2.4148815 ]), array([-0.37956414,  0.37226826,  0.00729589]), array([ 0.6003831 , -0.64557778,  0.04519468]), array([-0.06955955,  0.07416285, -0.00460331]), array([-0.18550911,  0.19831856, -0.01280944]), array([-0.1280975 ,  0.13054602, -0.00244851]), array([ 0.15701688,  0.2410279 , -0.39804479])]"
W075,prev_reward_inc_delay,149443.30678513902,0.1,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded', 'prev_delayed_rewarded']","[array([ 0.4141506 ,  0.39057227, -0.80472287]), array([-1.29403429, -1.24618119,  2.54021549]), array([-0.37947706,  0.37247689,  0.00700017]), array([ 0.6003278 , -0.64569433,  0.04536653]), array([-0.06908395,  0.0747969 , -0.00571295]), array([-0.18540237,  0.19831073, -0.01290834]), array([-0.12808648,  0.13109913, -0.00301265]), array([ 0.09514898,  0.14501606, -0.24016504]), array([ 0.03101937, -0.06796539,  0.03694602])]"
W075,psytrack,170630.36367471277,0.2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.04402501,  0.05711455, -0.10113956]), array([-0.37949661,  0.37040849,  0.00908806]), array([ 0.60173859, -0.63637979,  0.0346416 ]), array([-0.0796667 ,  0.08758009, -0.00791333]), array([-0.21880234,  0.22253288, -0.00373053]), array([-0.1497898 ,  0.15291676, -0.00312719])]"
W075,prev_violation,158909.34798397752,0.2,"['bias', 'prev_violation', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.24993894,  0.26263594, -0.51257488]), array([-0.59485527, -0.59829051,  1.19314644]), array([-0.38050573,  0.37140884,  0.00909664]), array([ 0.60139488, -0.64172465,  0.04032955]), array([-0.06414572,  0.08418225, -0.02003625]), array([-0.18466636,  0.19949264, -0.01482643]), array([-0.13676533,  0.1373805 , -0.00061524])]"
W075,prev_violation_filter,149803.61670633027,0.2,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.48098002,  0.4923198 , -0.97329982]), array([-1.38035614, -1.37598455,  2.7563407 ]), array([-0.38013413,  0.37324928,  0.00688485]), array([ 0.60136568, -0.64635762,  0.04499195]), array([-0.06492201,  0.08261885, -0.01769685]), array([-0.18630403,  0.20046933, -0.0141653 ]), array([-0.13395788,  0.13726547, -0.00330759])]"
W075,prev_reward,149454.122350001,0.2,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.42121905,  0.39276066, -0.81397971]), array([-1.30908215, -1.25675152,  2.56583381]), array([-0.38016188,  0.3731594 ,  0.00700268]), array([ 0.60113695, -0.64667717,  0.04554019]), array([-0.06887124,  0.07495736, -0.00608614]), array([-0.18529881,  0.19817819, -0.01287946]), array([-0.12837088,  0.13150863, -0.00313764]), array([ 0.09087087,  0.14509706, -0.23596802])]"
W075,prev_reward_filter,149383.3422836791,0.2,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.37990851,  0.3293816 , -0.70929011]), array([-1.26190191, -1.18329845,  2.44520025]), array([-0.38029103,  0.37302813,  0.00726289]), array([ 0.60123769, -0.64661588,  0.04537826]), array([-0.06935034,  0.07443925, -0.00508886]), array([-0.18548047,  0.19841183, -0.01293133]), array([-0.12834901,  0.13080414, -0.00245509]), array([ 0.15120485,  0.23583302, -0.38703789])]"
W075,prev_reward_inc_delay,149442.8474951462,0.2,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded', 'prev_delayed_rewarded']","[array([ 0.41986759,  0.39623701, -0.8161046 ]), array([-1.30819739, -1.25969879,  2.56789619]), array([-0.38020767,  0.37324159,  0.00696602]), array([ 0.60117968, -0.64674919,  0.04556962]), array([-0.06891497,  0.07504621, -0.00613122]), array([-0.1853673 ,  0.19841646, -0.01304916]), array([-0.12830506,  0.13130439, -0.00299921]), array([ 0.09217796,  0.14204413, -0.23422207]), array([ 0.02989232, -0.07233005,  0.04243773])]"
W075,psytrack,170630.5673023393,0.3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.04400733,  0.05709741, -0.10110474]), array([-0.37962962,  0.37054347,  0.00908616]), array([ 0.6018994 , -0.63654568,  0.03464628]), array([-0.0796846 ,  0.08759877, -0.00791416]), array([-0.21883041,  0.22256167, -0.00373126]), array([-0.14981814,  0.15294586, -0.00312772])]"
W075,prev_violation,158909.50770738235,0.3,"['bias', 'prev_violation', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.25002588,  0.26272385, -0.51274973]), array([-0.5951129 , -0.5985584 ,  1.19367129]), array([-0.38063968,  0.37154585,  0.00909383]), array([ 0.6015555 , -0.64189827,  0.04034275]), array([-0.06415232,  0.08419994, -0.02004761]), array([-0.1846736 ,  0.19951019, -0.01483657]), array([-0.13678749,  0.1374016 , -0.00061409])]"
W075,prev_violation_filter,149803.79606197902,0.3,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.48173568,  0.49307063, -0.97480631]), array([-1.38271227, -1.3783206 ,  2.76103287]), array([-0.38027008,  0.37339079,  0.00687929]), array([ 0.60152135, -0.64655796,  0.04503661]), array([-0.06491539,  0.08263687, -0.01772148]), array([-0.18628711,  0.20047757, -0.01419047]), array([-0.13396738,  0.13727757, -0.0033102 ])]"
W075,prev_reward,149454.34921402496,0.3,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.42228781,  0.39378764, -0.81607545]), array([-1.3117459 , -1.25925864,  2.57100454]), array([-0.3802977 ,  0.37330028,  0.00699741]), array([ 0.60129498, -0.64687234,  0.04557736]), array([-0.06883905,  0.07500323, -0.00616418]), array([-0.18529141,  0.19819504, -0.01290363]), array([-0.12841245,  0.13154936, -0.00313692]), array([ 0.09031656,  0.14457102, -0.23488758])]"
W075,prev_reward_filter,149383.5814391339,0.3,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.38132505,  0.33068255, -0.7120076 ]), array([-1.26492432, -1.18602606,  2.45095033]), array([-0.380426  ,  0.37316925,  0.00725678]), array([ 0.60139621, -0.64680906,  0.04541276]), array([-0.06931012,  0.07449176, -0.00518121]), array([-0.18547479,  0.19842929, -0.01295444]), array([-0.12839649,  0.13085266, -0.00245622]), array([ 0.15009516,  0.23483921, -0.38493423])]"
W075,prev_reward_inc_delay,149443.05203021973,0.3,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded', 'prev_delayed_rewarded']","[array([ 0.42094867,  0.39730901, -0.81825768]), array([-1.31087264, -1.26225212,  2.57312475]), array([-0.38034331,  0.37338367,  0.00695966]), array([ 0.60133768, -0.64694556,  0.0456079 ]), array([-0.06888284,  0.07509316, -0.00621033]), array([-0.18536047,  0.1984363 , -0.01307588]), array([-0.12834606,  0.13134255, -0.00299655]), array([ 0.09161489,  0.14147994, -0.2330948 ]), array([ 0.02966594, -0.07318084,  0.0435149 ])]"
W075,psytrack,170630.638949972,0.4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.04400115,  0.05709141, -0.10109255]), array([-0.37967621,  0.37059071,  0.00908548]), array([ 0.60195575, -0.63660373,  0.03464797]), array([-0.07969087,  0.08760531, -0.00791444]), array([-0.21884023,  0.22257176, -0.00373151]), array([-0.1498281 ,  0.15295602, -0.00312793])]"
W075,prev_violation,158909.56499468524,0.4,"['bias', 'prev_violation', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.25005634,  0.26275465, -0.51281099]), array([-0.59520304, -0.59865214,  1.19385521]), array([-0.38068662,  0.37159379,  0.00909281]), array([ 0.60161174, -0.64195907,  0.04034738]), array([-0.06415459,  0.08420618, -0.02005158]), array([-0.18467615,  0.19951631, -0.01484015]), array([-0.13679529,  0.13740895, -0.00061374])]"
W075,prev_violation_filter,149803.88028105523,0.4,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.48200113,  0.49333436, -0.97533549]), array([-1.38353942, -1.37914067,  2.76268151]), array([-0.38031761,  0.37344043,  0.00687743]), array([ 0.60157944, -0.64662458,  0.04505587]), array([-0.06491353,  0.08264271, -0.0177306 ]), array([-0.18628074,  0.20048087, -0.01419889]), array([-0.13397193,  0.13728058, -0.00331234])]"
W075,prev_reward,149454.4504844939,0.4,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.4226635 ,  0.39414864, -0.81681213]), array([-1.31268155, -1.26013915,  2.5728224 ]), array([-0.38034511,  0.37334977,  0.00699571]), array([ 0.60134962, -0.6469414 ,  0.04558973]), array([-0.06882835,  0.07501871, -0.00619224]), array([-0.18528905,  0.19820067, -0.0129124 ]), array([-0.12842656,  0.13156411, -0.00313618]), array([ 0.0901229 ,  0.14438729, -0.23450635])]"
W075,prev_reward_filter,149383.68769637775,0.4,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.38182363,  0.33114051, -0.71296414]), array([-1.26598756, -1.18698559,  2.45297315]), array([-0.38047329,  0.37321866,  0.00725463]), array([ 0.60145177, -0.6468767 ,  0.04542493]), array([-0.06929613,  0.07451006, -0.00521393]), array([-0.1854728,  0.1984354, -0.0129626]), array([-0.12841314,  0.13086972, -0.00245658]), array([ 0.14970414,  0.23448889, -0.38419303])]"
W075,prev_reward_inc_delay,149443.14580226789,0.4,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded', 'prev_delayed_rewarded']","[array([ 0.42132878,  0.39768595, -0.81901472]), array([-1.31181352, -1.26315021,  2.57496205]), array([-0.38039232,  0.37343193,  0.00695588]), array([ 0.60139494, -0.64701246,  0.04562334]), array([-0.0688709 ,  0.07511028, -0.00623754]), array([-0.18536061,  0.19844072, -0.01308787]), array([-0.12835808,  0.1313583 , -0.00299325]), array([ 0.091417  ,  0.14128164, -0.23269803]), array([ 0.02958522, -0.07348203,  0.04389655])]"
W075,psytrack,170630.67219171132,0.5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.0439983 ,  0.05708862, -0.10108692]), array([-0.37969778,  0.37061258,  0.00908516]), array([ 0.60198226, -0.63663015,  0.03464919]), array([-0.07969381,  0.0876083 , -0.00791461]), array([-0.21884595,  0.22257524, -0.00373282]), array([-0.14983187,  0.15296155, -0.00312721])]"
W075,prev_violation,158909.5917500845,0.5,"['bias', 'prev_violation', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.25007044,  0.26276891, -0.51283934]), array([-0.59524486, -0.59869563,  1.19394026]), array([-0.38070832,  0.37161602,  0.00909237]), array([ 0.60163783, -0.64198717,  0.04034957]), array([-0.06415567,  0.08420903, -0.02005342]), array([-0.18467739,  0.19951909, -0.01484186]), array([-0.13679901,  0.13741224, -0.00061368])]"
W075,prev_violation_filter,149803.9230579317,0.5,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.48212416,  0.4934566 , -0.97558076]), array([-1.38392346, -1.37952143,  2.76344501]), array([-0.38033977,  0.37346327,  0.00687641]), array([ 0.60160105, -0.64666069,  0.04505954]), array([-0.06491198,  0.08264609, -0.01773415]), array([-0.18627844,  0.20048173, -0.01420346]), array([-0.13397225,  0.13728374, -0.00331155])]"
W075,prev_reward,149454.50122357346,0.5,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.42283765,  0.394316  , -0.81715366]), array([-1.31311608, -1.26054811,  2.57366424]), array([-0.38036723,  0.37337251,  0.00699476]), array([ 0.60137584, -0.64697246,  0.04559638]), array([-0.06882248,  0.07502679, -0.00620434]), array([-0.18528758,  0.19820367, -0.01291608]), array([-0.12843375,  0.1315703 , -0.00313649]), array([ 0.09003127,  0.14430023, -0.23433144])]"
W075,prev_reward_filter,149383.74087069946,0.5,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.3820549 ,  0.33135295, -0.71340785]), array([-1.26648071, -1.1874306 ,  2.45391122]), array([-0.38049481,  0.37324189,  0.007254  ]), array([ 0.60147733, -0.64690818,  0.04543042]), array([-0.06928958,  0.0745186 , -0.00522904]), array([-0.18547089,  0.1984392 , -0.01296541]), array([-0.12842066,  0.13087783, -0.00245654]), array([ 0.14952304,  0.23432664, -0.38384875])]"
W075,prev_reward_inc_delay,149443.1931443984,0.5,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded', 'prev_delayed_rewarded']","[array([ 0.42150497,  0.39786073, -0.81936571]), array([-1.31224888, -1.26356567,  2.57581455]), array([-0.38041275,  0.37345652,  0.00695643]), array([ 0.60141866, -0.64704618,  0.04562767]), array([-0.06886629,  0.07511729, -0.00625106]), array([-0.18535683,  0.1984466 , -0.01308956]), array([-0.12836714,  0.13136209, -0.00299519]), array([ 0.09132504,  0.14118943, -0.23251426]), array([ 0.02954775, -0.07362187,  0.04407411])]"
W075,psytrack,170630.70503706022,0.75,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.04399545,  0.05708588, -0.10108134]), array([-0.37971907,  0.3706342 ,  0.00908487]), array([ 0.60200761, -0.63665713,  0.03464953]), array([-0.07969663,  0.08761134, -0.00791471]), array([-0.21884928,  0.22258103, -0.00373175]), array([-0.14983725,  0.15296538, -0.00312813])]"
W075,prev_violation,158909.6183286624,0.75,"['bias', 'prev_violation', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.25008437,  0.26278299, -0.51286736]), array([-0.59528601, -0.59873844,  1.19402445]), array([-0.3807298 ,  0.37163792,  0.00909188]), array([ 0.60166346, -0.64201506,  0.0403516 ]), array([-0.06415669,  0.08421191, -0.02005522]), array([-0.1846785 ,  0.19952194, -0.01484345]), array([-0.13680241,  0.13741576, -0.00061335])]"
W075,prev_violation_filter,149803.9676503589,0.75,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.48224577,  0.49357744, -0.9758232 ]), array([-1.38430268, -1.3798974 ,  2.76420007]), array([-0.38036151,  0.37348596,  0.00687555]), array([ 0.601626  , -0.64669277,  0.04506677]), array([-0.06491089,  0.082649  , -0.01773811]), array([-0.18627565,  0.20048311, -0.01420745]), array([-0.13397374,  0.1372857 , -0.00331195])]"
W075,prev_reward,149454.5537511188,0.75,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.42300985,  0.39448147, -0.81749132]), array([-1.31354517, -1.26095191,  2.57449708]), array([-0.38038898,  0.37339507,  0.00699392]), array([ 0.60140122, -0.64700366,  0.04560244]), array([-0.06881728,  0.07503418, -0.0062169 ]), array([-0.18528638,  0.19820637, -0.01291998]), array([-0.12844045,  0.13157682, -0.00313638]), array([ 0.08994188,  0.14421538, -0.23415726])]"
W075,prev_reward_filter,149383.7958843163,0.75,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.38228362,  0.33156306, -0.71384667]), array([-1.26696831, -1.1878706 ,  2.45483891]), array([-0.38051679,  0.37326413,  0.00725266]), array([ 0.60150287, -0.64693899,  0.04543612]), array([-0.06928308,  0.07452706, -0.00524398]), array([-0.18547093,  0.19844104, -0.01297011]), array([-0.12842851,  0.13088543, -0.00245692]), array([ 0.14934328,  0.23416551, -0.38350879])]"
