animal_id,session,choice,proportion,Choice,percentage
W075,405,2,0.11847389558232932,Violation,11.85
W075,406,0,0.449468085106383,Left,44.95
W075,406,1,0.4308510638297872,Right,43.09
W075,406,2,0.1196808510638298,Violation,11.97
W075,407,1,0.5,Right,50.0
W075,407,0,0.4075829383886256,Left,40.76
W075,407,2,0.0924170616113744,Violation,9.24
W075,408,1,0.48095238095238096,Right,48.1
W075,408,0,0.4,Left,40.0
W075,408,2,0.11904761904761904,Violation,11.9
W075,409,1,0.41823899371069184,Right,41.82
W075,409,0,0.39937106918238996,Left,39.94
W075,409,2,0.18238993710691823,Violation,18.24
W075,410,1,0.4444444444444444,Right,44.44
W075,410,0,0.43686868686868685,Left,43.69
W075,410,2,0.11868686868686869,Violation,11.87
W075,411,1,0.42408376963350786,Right,42.41
W075,411,0,0.33507853403141363,Left,33.51
W075,411,2,0.24083769633507854,Violation,24.08
W075,412,0,0.480719794344473,Left,48.07
W075,412,1,0.4473007712082262,Right,44.73
W075,412,2,0.07197943444730077,Violation,7.2
W075,413,0,0.4854368932038835,Left,48.54
W075,413,1,0.4563106796116505,Right,45.63
W075,413,2,0.05825242718446602,Violation,5.83
W075,414,1,0.47527472527472525,Right,47.53
W075,414,0,0.4642857142857143,Left,46.43
W075,414,2,0.06043956043956044,Violation,6.04
W075,415,1,0.4628099173553719,Right,46.28
W075,415,0,0.45179063360881544,Left,45.18
W075,415,2,0.08539944903581267,Violation,8.54
W075,416,1,0.4728682170542636,Right,47.29
W075,416,0,0.4082687338501292,Left,40.83
W075,416,2,0.11886304909560723,Violation,11.89
W075,417,1,0.4713541666666667,Right,47.14
W075,417,0,0.4453125,Left,44.53
W075,417,2,0.08333333333333333,Violation,8.33
W075,418,1,0.4495192307692308,Right,44.95
W075,418,0,0.4182692307692308,Left,41.83
W075,418,2,0.13221153846153846,Violation,13.22
W075,419,1,0.4634146341463415,Right,46.34
W075,419,0,0.4024390243902439,Left,40.24
W075,419,2,0.13414634146341464,Violation,13.41
W075,420,1,0.4506329113924051,Right,45.06
W075,420,0,0.4278481012658228,Left,42.78
W075,420,2,0.12151898734177215,Violation,12.15
W075,421,0,0.47297297297297297,Left,47.3
W075,421,1,0.43513513513513513,Right,43.51
W075,421,2,0.0918918918918919,Violation,9.19
W075,422,1,0.4623376623376623,Right,46.23
W075,422,0,0.4051948051948052,Left,40.52
W075,422,2,0.13246753246753246,Violation,13.25
W075,423,0,0.42857142857142855,Left,42.86
W075,423,1,0.42857142857142855,Right,42.86
W075,423,2,0.14285714285714285,Violation,14.29
W075,424,1,0.4718826405867971,Right,47.19
W075,424,0,0.37163814180929094,Left,37.16
W075,424,2,0.15647921760391198,Violation,15.65
W075,425,0,0.4577777777777778,Left,45.78
W075,425,1,0.44222222222222224,Right,44.22
W075,425,2,0.1,Violation,10.0
W075,426,1,0.4512471655328798,Right,45.12
W075,426,0,0.4421768707482993,Left,44.22
W075,426,2,0.10657596371882086,Violation,10.66
W075,427,1,0.42701525054466233,Right,42.7
W075,427,0,0.40522875816993464,Left,40.52
W075,427,2,0.16775599128540306,Violation,16.78
W075,428,1,0.47368421052631576,Right,47.37
W075,428,0,0.41148325358851673,Left,41.15
W075,428,2,0.11483253588516747,Violation,11.48
W075,429,0,0.46153846153846156,Left,46.15
W075,429,1,0.43665158371040724,Right,43.67
W075,429,2,0.10180995475113122,Violation,10.18
W075,430,1,0.4646924829157175,Right,46.47
W075,430,0,0.4191343963553531,Left,41.91
W075,430,2,0.11617312072892938,Violation,11.62
W075,431,1,0.45494505494505494,Right,45.49
W075,431,0,0.4087912087912088,Left,40.88
W075,431,2,0.13626373626373625,Violation,13.63
W075,432,1,0.46361746361746364,Right,46.36
W075,432,0,0.4178794178794179,Left,41.79
W075,432,2,0.11850311850311851,Violation,11.85
W075,433,1,0.43847874720357943,Right,43.85
W075,433,0,0.41834451901565994,Left,41.83
W075,433,2,0.14317673378076062,Violation,14.32
W075,434,0,0.47285067873303166,Left,47.29
W075,434,1,0.4479638009049774,Right,44.8
W075,434,2,0.07918552036199095,Violation,7.92
W075,435,1,0.4879807692307692,Right,48.8
W075,435,0,0.41586538461538464,Left,41.59
W075,435,2,0.09615384615384616,Violation,9.62
W075,436,0,0.45368171021377673,Left,45.37
W075,436,1,0.44418052256532065,Right,44.42
W075,436,2,0.1021377672209026,Violation,10.21
W075,437,0,0.4692982456140351,Left,46.93
W075,437,1,0.4144736842105263,Right,41.45
W075,437,2,0.1162280701754386,Violation,11.62
W075,438,1,0.4851063829787234,Right,48.51
W075,438,0,0.425531914893617,Left,42.55
W075,438,2,0.08936170212765958,Violation,8.94
W075,439,1,0.4426229508196721,Right,44.26
W075,439,0,0.38114754098360654,Left,38.11
W075,439,2,0.1762295081967213,Violation,17.62
W075,440,1,0.45393258426966293,Right,45.39
W075,440,0,0.4404494382022472,Left,44.04
W075,440,2,0.10561797752808989,Violation,10.56
W075,441,1,0.4876847290640394,Right,48.77
W075,441,0,0.4187192118226601,Left,41.87
W075,441,2,0.09359605911330049,Violation,9.36
W075,442,0,0.4692982456140351,Left,46.93
W075,442,1,0.42543859649122806,Right,42.54
W075,442,2,0.10526315789473684,Violation,10.53
W075,443,0,0.4580335731414868,Left,45.8
W075,443,1,0.45083932853717024,Right,45.08
W075,443,2,0.09112709832134293,Violation,9.11
W075,444,1,0.4817351598173516,Right,48.17
W075,444,0,0.4269406392694064,Left,42.69
W075,444,2,0.091324200913242,Violation,9.13
W075,445,0,0.4203187250996016,Left,42.03
W075,445,1,0.4163346613545817,Right,41.63
W075,445,2,0.16334661354581673,Violation,16.33
W075,446,1,0.4388185654008439,Right,43.88
W075,446,0,0.4345991561181435,Left,43.46
W075,446,2,0.12658227848101267,Violation,12.66
W075,447,1,0.4668141592920354,Right,46.68
W075,447,0,0.40707964601769914,Left,40.71
W075,447,2,0.1261061946902655,Violation,12.61
W075,448,1,0.45652173913043476,Right,45.65
W075,448,0,0.3869565217391304,Left,38.7
W075,448,2,0.1565217391304348,Violation,15.65
W075,449,1,0.424860853432282,Right,42.49
W075,449,0,0.4230055658627087,Left,42.3
W075,449,2,0.15213358070500926,Violation,15.21
W075,450,1,0.47333333333333333,Right,47.33
W075,450,0,0.4444444444444444,Left,44.44
W075,450,2,0.08222222222222222,Violation,8.22
W075,451,1,0.4827586206896552,Right,48.28
W075,451,0,0.42298850574712643,Left,42.3
W075,451,2,0.09425287356321839,Violation,9.43
W075,452,0,0.46551724137931033,Left,46.55
W075,452,1,0.42887931034482757,Right,42.89
W075,452,2,0.10560344827586207,Violation,10.56
W075,453,1,0.48451327433628316,Right,48.45
W075,453,0,0.4004424778761062,Left,40.04
W075,453,2,0.11504424778761062,Violation,11.5
W075,454,1,0.4823529411764706,Right,48.24
W075,454,0,0.43529411764705883,Left,43.53
W075,454,2,0.08235294117647059,Violation,8.24
W075,455,1,0.4899135446685879,Right,48.99
W075,455,0,0.4207492795389049,Left,42.07
W075,455,2,0.0893371757925072,Violation,8.93
W075,456,1,0.44072948328267475,Right,44.07
W075,456,0,0.42249240121580545,Left,42.25
W075,456,2,0.13677811550151975,Violation,13.68
W075,457,1,0.4364508393285372,Right,43.65
W075,457,0,0.42685851318944845,Left,42.69
W075,457,2,0.1366906474820144,Violation,13.67
W075,458,1,0.4645669291338583,Right,46.46
W075,458,0,0.4094488188976378,Left,40.94
W075,458,2,0.12598425196850394,Violation,12.6
W075,459,0,0.45305164319248825,Left,45.31
W075,459,1,0.45305164319248825,Right,45.31
W075,459,2,0.09389671361502347,Violation,9.39
W075,460,0,0.47117794486215536,Left,47.12
W075,460,1,0.42857142857142855,Right,42.86
W075,460,2,0.10025062656641603,Violation,10.03
W075,461,0,0.44835164835164837,Left,44.84
W075,461,1,0.42417582417582417,Right,42.42
W075,461,2,0.12747252747252746,Violation,12.75
W075,462,1,0.4268292682926829,Right,42.68
W075,462,0,0.4097560975609756,Left,40.98
W075,462,2,0.16341463414634147,Violation,16.34
W075,463,0,0.4632352941176471,Left,46.32
W075,463,1,0.4117647058823529,Right,41.18
W075,463,2,0.125,Violation,12.5
W075,464,1,0.4840182648401826,Right,48.4
W075,464,0,0.3789954337899543,Left,37.9
W075,464,2,0.136986301369863,Violation,13.7
W075,465,0,0.4578313253012048,Left,45.78
W075,465,1,0.4506024096385542,Right,45.06
W075,465,2,0.09156626506024096,Violation,9.16
W075,466,1,0.4268867924528302,Right,42.69
W075,466,0,0.41509433962264153,Left,41.51
W075,466,2,0.1580188679245283,Violation,15.8
W075,467,0,0.4514285714285714,Left,45.14
W075,467,1,0.44285714285714284,Right,44.29
W075,467,2,0.10571428571428572,Violation,10.57
W075,468,1,0.42297650130548303,Right,42.3
W075,468,0,0.34464751958224543,Left,34.46
W075,468,2,0.23237597911227154,Violation,23.24
W075,469,1,0.42452830188679247,Right,42.45
W075,469,0,0.4221698113207547,Left,42.22
W075,469,2,0.15330188679245282,Violation,15.33
W075,470,1,0.4549763033175355,Right,45.5
W075,470,0,0.43838862559241704,Left,43.84
W075,470,2,0.1066350710900474,Violation,10.66
W075,471,1,0.44415584415584414,Right,44.42
W075,471,0,0.42077922077922075,Left,42.08
W075,471,2,0.13506493506493505,Violation,13.51
W075,472,1,0.46543778801843316,Right,46.54
W075,472,0,0.4423963133640553,Left,44.24
W075,472,2,0.09216589861751152,Violation,9.22
W075,473,1,0.47126436781609193,Right,47.13
W075,473,0,0.38850574712643676,Left,38.85
W075,473,2,0.14022988505747128,Violation,14.02
W075,474,0,0.4429530201342282,Left,44.3
W075,474,1,0.40268456375838924,Right,40.27
W075,474,2,0.15436241610738255,Violation,15.44
W075,475,1,0.490521327014218,Right,49.05
W075,475,0,0.41232227488151657,Left,41.23
W075,475,2,0.0971563981042654,Violation,9.72
W075,476,0,0.4125560538116592,Left,41.26
W075,476,1,0.4125560538116592,Right,41.26
W075,476,2,0.17488789237668162,Violation,17.49
W075,477,1,0.39563106796116504,Right,39.56
W075,477,0,0.38106796116504854,Left,38.11
W075,477,2,0.22330097087378642,Violation,22.33
W075,478,1,0.4602803738317757,Right,46.03
W075,478,0,0.397196261682243,Left,39.72
W075,478,2,0.1425233644859813,Violation,14.25
W075,479,1,0.42857142857142855,Right,42.86
W075,479,0,0.42410714285714285,Left,42.41
W075,479,2,0.14732142857142858,Violation,14.73
W075,480,1,0.5054945054945055,Right,50.55
W075,480,0,0.40384615384615385,Left,40.38
W075,480,2,0.09065934065934066,Violation,9.07
W075,481,0,0.44285714285714284,Left,44.29
W075,481,1,0.430952380952381,Right,43.1
W075,481,2,0.1261904761904762,Violation,12.62
W075,482,0,0.36633663366336633,Left,36.63
W075,482,1,0.36633663366336633,Right,36.63
W075,482,2,0.26732673267326734,Violation,26.73
W075,483,1,0.4451901565995526,Right,44.52
W075,483,0,0.42058165548098436,Left,42.06
W075,483,2,0.1342281879194631,Violation,13.42
W075,484,1,0.4326923076923077,Right,43.27
W075,484,0,0.4014423076923077,Left,40.14
W075,484,2,0.1658653846153846,Violation,16.59
W075,485,1,0.4640198511166253,Right,46.4
W075,485,0,0.3945409429280397,Left,39.45
W075,485,2,0.141439205955335,Violation,14.14
W075,486,1,0.4444444444444444,Right,44.44
W075,486,0,0.3915343915343915,Left,39.15
W075,486,2,0.164021164021164,Violation,16.4
W075,487,1,0.43532338308457713,Right,43.53
W075,487,0,0.417910447761194,Left,41.79
W075,487,2,0.14676616915422885,Violation,14.68
W075,488,1,0.4510739856801909,Right,45.11
W075,488,0,0.42720763723150357,Left,42.72
W075,488,2,0.12171837708830549,Violation,12.17
W075,489,1,0.4625,Right,46.25
W075,489,0,0.38,Left,38.0
W075,489,2,0.1575,Violation,15.75
W075,490,1,0.45989304812834225,Right,45.99
W075,490,0,0.4385026737967914,Left,43.85
W075,490,2,0.10160427807486631,Violation,10.16
W075,491,1,0.46472019464720193,Right,46.47
W075,491,0,0.43309002433090027,Left,43.31
W075,491,2,0.10218978102189781,Violation,10.22
W075,492,0,0.4318181818181818,Left,43.18
W075,492,1,0.4318181818181818,Right,43.18
W075,492,2,0.13636363636363635,Violation,13.64
W075,493,1,0.4503464203233256,Right,45.03
W075,493,0,0.3903002309468822,Left,39.03
W075,493,2,0.15935334872979215,Violation,15.94
W075,494,1,0.44552058111380144,Right,44.55
W075,494,0,0.4358353510895884,Left,43.58
W075,494,2,0.11864406779661017,Violation,11.86
W075,495,1,0.5024038461538461,Right,50.24
W075,495,0,0.39903846153846156,Left,39.9
W075,495,2,0.0985576923076923,Violation,9.86
W075,496,1,0.48725212464589235,Right,48.73
W075,496,0,0.4447592067988669,Left,44.48
W075,496,2,0.0679886685552408,Violation,6.8
W075,497,1,0.4744186046511628,Right,47.44
W075,497,0,0.4558139534883721,Left,45.58
W075,497,2,0.06976744186046512,Violation,6.98
W075,498,1,0.4604904632152589,Right,46.05
W075,498,0,0.44141689373297005,Left,44.14
W075,498,2,0.09809264305177112,Violation,9.81
W075,499,0,0.4587378640776699,Left,45.87
W075,499,1,0.44902912621359226,Right,44.9
W075,499,2,0.09223300970873786,Violation,9.22
W075,500,0,0.4459770114942529,Left,44.6
W075,500,1,0.4160919540229885,Right,41.61
W075,500,2,0.13793103448275862,Violation,13.79
W075,501,1,0.47912087912087914,Right,47.91
W075,501,0,0.378021978021978,Left,37.8
W075,501,2,0.14285714285714285,Violation,14.29
W075,502,1,0.4435483870967742,Right,44.35
W075,502,0,0.4274193548387097,Left,42.74
W075,502,2,0.12903225806451613,Violation,12.9
W075,503,0,0.4618937644341801,Left,46.19
W075,503,1,0.4387990762124711,Right,43.88
W075,503,2,0.09930715935334873,Violation,9.93
W075,504,1,0.49379652605459057,Right,49.38
W075,504,0,0.3920595533498759,Left,39.21
W075,504,2,0.1141439205955335,Violation,11.41
W075,505,1,0.49379652605459057,Right,49.38
W075,505,0,0.4292803970223325,Left,42.93
W075,505,2,0.07692307692307693,Violation,7.69
W075,506,1,0.487012987012987,Right,48.7
W075,506,0,0.3787878787878788,Left,37.88
W075,506,2,0.1341991341991342,Violation,13.42
W075,507,1,0.45454545454545453,Right,45.45
W075,507,0,0.4393939393939394,Left,43.94
W075,507,2,0.10606060606060606,Violation,10.61
W075,508,0,0.42171189979123175,Left,42.17
W075,508,1,0.42171189979123175,Right,42.17
W075,508,2,0.15657620041753653,Violation,15.66
W075,509,0,0.4597156398104265,Left,45.97
W075,509,1,0.4431279620853081,Right,44.31
W075,509,2,0.0971563981042654,Violation,9.72
W075,510,0,0.42758620689655175,Left,42.76
W075,510,1,0.41839080459770117,Right,41.84
W075,510,2,0.15402298850574714,Violation,15.4
W075,511,0,0.4409090909090909,Left,44.09
W075,511,1,0.43863636363636366,Right,43.86
W075,511,2,0.12045454545454545,Violation,12.05
W075,512,1,0.4319654427645788,Right,43.2
W075,512,0,0.4298056155507559,Left,42.98
W075,512,2,0.13822894168466524,Violation,13.82
W075,513,1,0.47073170731707314,Right,47.07
W075,513,0,0.4121951219512195,Left,41.22
W075,513,2,0.11707317073170732,Violation,11.71
W075,514,1,0.46205357142857145,Right,46.21
W075,514,0,0.45535714285714285,Left,45.54
W075,514,2,0.08258928571428571,Violation,8.26
W075,515,1,0.4593967517401392,Right,45.94
W075,515,0,0.42923433874709976,Left,42.92
W075,515,2,0.11136890951276102,Violation,11.14
W075,516,1,0.46744186046511627,Right,46.74
W075,516,0,0.39069767441860465,Left,39.07
W075,516,2,0.14186046511627906,Violation,14.19
W075,517,1,0.45691906005221933,Right,45.69
W075,517,0,0.42036553524804177,Left,42.04
W075,517,2,0.1227154046997389,Violation,12.27
W075,518,1,0.43736263736263736,Right,43.74
W075,518,0,0.3978021978021978,Left,39.78
W075,518,2,0.16483516483516483,Violation,16.48
W075,519,1,0.40772532188841204,Right,40.77
W075,519,0,0.4012875536480687,Left,40.13
W075,519,2,0.19098712446351931,Violation,19.1
W075,520,0,0.47415730337078654,Left,47.42
W075,520,1,0.3887640449438202,Right,38.88
W075,520,2,0.13707865168539327,Violation,13.71
W075,521,1,0.42921348314606744,Right,42.92
W075,521,0,0.40898876404494383,Left,40.9
W075,521,2,0.16179775280898875,Violation,16.18
W075,522,1,0.43914081145584727,Right,43.91
W075,522,0,0.4295942720763723,Left,42.96
W075,522,2,0.13126491646778043,Violation,13.13
W075,523,0,0.4535637149028078,Left,45.36
W075,523,1,0.3693304535637149,Right,36.93
W075,523,2,0.1771058315334773,Violation,17.71
W075,524,0,0.4569377990430622,Left,45.69
W075,524,1,0.4449760765550239,Right,44.5
W075,524,2,0.09808612440191387,Violation,9.81
W075,525,0,0.44372294372294374,Left,44.37
W075,525,1,0.4155844155844156,Right,41.56
W075,525,2,0.1406926406926407,Violation,14.07
W075,526,1,0.43820224719101125,Right,43.82
W075,526,0,0.43258426966292135,Left,43.26
W075,526,2,0.12921348314606743,Violation,12.92
W075,527,1,0.4652777777777778,Right,46.53
W075,527,0,0.3611111111111111,Left,36.11
W075,527,2,0.1736111111111111,Violation,17.36
W075,528,1,0.4976635514018692,Right,49.77
W075,528,0,0.4135514018691589,Left,41.36
W075,528,2,0.08878504672897196,Violation,8.88
W075,529,1,0.48951048951048953,Right,48.95
W075,529,0,0.40559440559440557,Left,40.56
W075,529,2,0.1048951048951049,Violation,10.49
W075,530,0,0.4578313253012048,Left,45.78
W075,530,1,0.41686746987951806,Right,41.69
W075,530,2,0.12530120481927712,Violation,12.53
W075,531,1,0.4697802197802198,Right,46.98
W075,531,0,0.41483516483516486,Left,41.48
W075,531,2,0.11538461538461539,Violation,11.54
W075,532,1,0.44333333333333336,Right,44.33
W075,532,0,0.4,Left,40.0
W075,532,2,0.15666666666666668,Violation,15.67
W075,533,1,0.44502617801047123,Right,44.5
W075,533,0,0.4214659685863874,Left,42.15
W075,533,2,0.13350785340314136,Violation,13.35
W075,534,1,0.4909560723514212,Right,49.1
W075,534,0,0.40568475452196384,Left,40.57
W075,534,2,0.10335917312661498,Violation,10.34
W075,535,1,0.44341801385681295,Right,44.34
W075,535,0,0.42032332563510394,Left,42.03
W075,535,2,0.13625866050808313,Violation,13.63
W075,536,1,0.4732142857142857,Right,47.32
W075,536,0,0.40773809523809523,Left,40.77
W075,536,2,0.11904761904761904,Violation,11.9
W075,537,0,0.4638949671772429,Left,46.39
W075,537,1,0.4113785557986871,Right,41.14
W075,537,2,0.12472647702407003,Violation,12.47
W075,538,0,0.45498783454987834,Left,45.5
W075,538,1,0.43795620437956206,Right,43.8
W075,538,2,0.1070559610705596,Violation,10.71
W075,539,1,0.44779582366589327,Right,44.78
W075,539,0,0.4013921113689095,Left,40.14
W075,539,2,0.15081206496519722,Violation,15.08
W075,540,1,0.45707070707070707,Right,45.71
W075,540,0,0.35858585858585856,Left,35.86
W075,540,2,0.18434343434343434,Violation,18.43
W075,541,1,0.4441340782122905,Right,44.41
W075,541,0,0.41620111731843573,Left,41.62
W075,541,2,0.13966480446927373,Violation,13.97
W075,542,1,0.4606741573033708,Right,46.07
W075,542,0,0.40898876404494383,Left,40.9
W075,542,2,0.1303370786516854,Violation,13.03
W075,543,1,0.46866485013623976,Right,46.87
W075,543,0,0.42779291553133514,Left,42.78
W075,543,2,0.10354223433242507,Violation,10.35
W075,544,1,0.45263157894736844,Right,45.26
W075,544,0,0.3936842105263158,Left,39.37
W075,544,2,0.15368421052631578,Violation,15.37
W075,545,0,0.4298440979955457,Left,42.98
W075,545,1,0.4298440979955457,Right,42.98
W075,545,2,0.1403118040089087,Violation,14.03
W075,546,0,0.4361111111111111,Left,43.61
W075,546,1,0.35,Right,35.0
W075,546,2,0.21388888888888888,Violation,21.39
W075,547,1,0.4125,Right,41.25
W075,547,0,0.3975,Left,39.75
W075,547,2,0.19,Violation,19.0
W075,548,0,0.3862559241706161,Left,38.63
W075,548,1,0.3578199052132701,Right,35.78
W075,548,2,0.2559241706161137,Violation,25.59
W075,549,0,0.42915811088295686,Left,42.92
W075,549,1,0.33675564681724846,Right,33.68
W075,549,2,0.23408624229979466,Violation,23.41
W075,550,0,0.36065573770491804,Left,36.07
W075,550,2,0.3333333333333333,Violation,33.33
W075,550,1,0.30601092896174864,Right,30.6
W075,551,0,0.40384615384615385,Left,40.38
W075,551,1,0.4017094017094017,Right,40.17
W075,551,2,0.19444444444444445,Violation,19.44
W075,552,0,0.3485714285714286,Left,34.86
W075,552,1,0.3485714285714286,Right,34.86
W075,552,2,0.3028571428571429,Violation,30.29
W075,553,0,0.39598997493734334,Left,39.6
W075,553,1,0.3659147869674185,Right,36.59
W075,553,2,0.23809523809523808,Violation,23.81
W075,554,0,0.42291666666666666,Left,42.29
W075,554,1,0.35833333333333334,Right,35.83
W075,554,2,0.21875,Violation,21.88
W075,555,1,0.4021164021164021,Right,40.21
W075,555,0,0.3888888888888889,Left,38.89
W075,555,2,0.20899470899470898,Violation,20.9
W075,556,0,0.41885964912280704,Left,41.89
W075,556,1,0.3881578947368421,Right,38.82
W075,556,2,0.19298245614035087,Violation,19.3
W075,557,1,0.42483660130718953,Right,42.48
W075,557,0,0.39215686274509803,Left,39.22
W075,557,2,0.1830065359477124,Violation,18.3
W075,558,1,0.42792792792792794,Right,42.79
W075,558,0,0.4009009009009009,Left,40.09
W075,558,2,0.17117117117117117,Violation,17.12
W075,559,0,0.41688654353562005,Left,41.69
W075,559,1,0.38786279683377306,Right,38.79
W075,559,2,0.19525065963060687,Violation,19.53
W075,560,1,0.39635535307517084,Right,39.64
W075,560,0,0.3804100227790433,Left,38.04
W075,560,2,0.22323462414578588,Violation,22.32
W075,561,2,0.4098360655737705,Violation,40.98
W075,561,0,0.31420765027322406,Left,31.42
W075,561,1,0.27595628415300544,Right,27.6
W075,562,1,0.4473684210526316,Right,44.74
W075,562,0,0.4100877192982456,Left,41.01
W075,562,2,0.1425438596491228,Violation,14.25
W075,563,0,0.4563106796116505,Left,45.63
W075,563,1,0.44660194174757284,Right,44.66
W075,563,2,0.0970873786407767,Violation,9.71
W075,564,1,0.43254817987152033,Right,43.25
W075,564,0,0.4261241970021413,Left,42.61
W075,564,2,0.14132762312633834,Violation,14.13
W075,565,1,0.45454545454545453,Right,45.45
W075,565,0,0.43680709534368073,Left,43.68
W075,565,2,0.10864745011086474,Violation,10.86
W075,566,1,0.38694638694638694,Right,38.69
W075,566,0,0.3752913752913753,Left,37.53
W075,566,2,0.23776223776223776,Violation,23.78
W075,567,1,0.45977011494252873,Right,45.98
W075,567,0,0.367816091954023,Left,36.78
W075,567,2,0.1724137931034483,Violation,17.24
W075,568,1,0.48,Right,48.0
W075,568,0,0.3552941176470588,Left,35.53
W075,568,2,0.16470588235294117,Violation,16.47
W075,569,1,0.42916666666666664,Right,42.92
W075,569,0,0.40625,Left,40.62
W075,569,2,0.16458333333333333,Violation,16.46
W075,570,1,0.4439252336448598,Right,44.39
W075,570,0,0.42289719626168226,Left,42.29
W075,570,2,0.13317757009345793,Violation,13.32
W075,571,1,0.46588235294117647,Right,46.59
W075,571,0,0.4,Left,40.0
W075,571,2,0.13411764705882354,Violation,13.41
W075,572,1,0.4863636363636364,Right,48.64
W075,572,0,0.3931818181818182,Left,39.32
W075,572,2,0.12045454545454545,Violation,12.05
W075,573,1,0.4364508393285372,Right,43.65
W075,573,0,0.38848920863309355,Left,38.85
W075,573,2,0.1750599520383693,Violation,17.51
W075,574,0,0.45454545454545453,Left,45.45
W075,574,1,0.40175953079178883,Right,40.18
W075,574,2,0.1436950146627566,Violation,14.37
W075,575,0,0.3832684824902724,Left,38.33
W075,575,1,0.3715953307392996,Right,37.16
W075,575,2,0.245136186770428,Violation,24.51
W075,576,1,0.46750524109014674,Right,46.75
W075,576,0,0.39832285115303984,Left,39.83
W075,576,2,0.13417190775681342,Violation,13.42
W075,577,0,0.43248945147679324,Left,43.25
W075,577,1,0.4092827004219409,Right,40.93
W075,577,2,0.15822784810126583,Violation,15.82
W075,578,1,0.42913385826771655,Right,42.91
W075,578,0,0.421259842519685,Left,42.13
W075,578,2,0.14960629921259844,Violation,14.96
W075,579,0,0.44861660079051385,Left,44.86
W075,579,1,0.4209486166007905,Right,42.09
W075,579,2,0.13043478260869565,Violation,13.04
W075,580,1,0.46205357142857145,Right,46.21
W075,580,0,0.41294642857142855,Left,41.29
W075,580,2,0.125,Violation,12.5
W075,581,1,0.423728813559322,Right,42.37
W075,581,0,0.4218455743879473,Left,42.18
W075,581,2,0.1544256120527307,Violation,15.44
W075,582,1,0.46277665995975853,Right,46.28
W075,582,0,0.4044265593561368,Left,40.44
W075,582,2,0.13279678068410464,Violation,13.28
W075,583,1,0.481335952848723,Right,48.13
W075,583,0,0.37721021611001965,Left,37.72
W075,583,2,0.14145383104125736,Violation,14.15
W075,584,1,0.43103448275862066,Right,43.1
W075,584,0,0.3793103448275862,Left,37.93
W075,584,2,0.1896551724137931,Violation,18.97
W075,585,1,0.4477317554240631,Right,44.77
W075,585,0,0.40039447731755423,Left,40.04
W075,585,2,0.15187376725838264,Violation,15.19
W075,586,1,0.4288747346072187,Right,42.89
W075,586,0,0.37579617834394907,Left,37.58
W075,586,2,0.19532908704883228,Violation,19.53
W075,587,1,0.41589648798521256,Right,41.59
W075,587,0,0.39186691312384475,Left,39.19
W075,587,2,0.1922365988909427,Violation,19.22
W075,588,1,0.4388888888888889,Right,43.89
W075,588,0,0.3648148148148148,Left,36.48
W075,588,2,0.1962962962962963,Violation,19.63
W075,589,0,0.4177215189873418,Left,41.77
W075,589,1,0.40325497287522605,Right,40.33
W075,589,2,0.17902350813743217,Violation,17.9
W075,590,1,0.4541832669322709,Right,45.42
W075,590,0,0.3904382470119522,Left,39.04
W075,590,2,0.1553784860557769,Violation,15.54
W075,591,1,0.44423791821561337,Right,44.42
W075,591,0,0.34572490706319703,Left,34.57
W075,591,2,0.2100371747211896,Violation,21.0
W075,592,1,0.4309278350515464,Right,43.09
W075,592,0,0.38762886597938145,Left,38.76
W075,592,2,0.18144329896907216,Violation,18.14
W075,593,1,0.45532646048109965,Right,45.53
W075,593,0,0.37628865979381443,Left,37.63
W075,593,2,0.16838487972508592,Violation,16.84
W075,594,0,0.4244306418219462,Left,42.44
W075,594,1,0.39751552795031053,Right,39.75
W075,594,2,0.17805383022774326,Violation,17.81
W075,595,1,0.4530120481927711,Right,45.3
W075,595,0,0.37349397590361444,Left,37.35
W075,595,2,0.17349397590361446,Violation,17.35
W075,596,1,0.4163346613545817,Right,41.63
W075,596,0,0.3844621513944223,Left,38.45
W075,596,2,0.199203187250996,Violation,19.92
W075,597,1,0.45930232558139533,Right,45.93
W075,597,0,0.3081395348837209,Left,30.81
W075,597,2,0.23255813953488372,Violation,23.26
W075,598,1,0.4618834080717489,Right,46.19
W075,598,0,0.37668161434977576,Left,37.67
W075,598,2,0.16143497757847533,Violation,16.14
W075,599,1,0.46548323471400394,Right,46.55
W075,599,0,0.3708086785009862,Left,37.08
W075,599,2,0.16370808678500987,Violation,16.37
W075,600,1,0.4803738317757009,Right,48.04
W075,600,0,0.3925233644859813,Left,39.25
W075,600,2,0.12710280373831775,Violation,12.71
W075,601,1,0.43162393162393164,Right,43.16
W075,601,0,0.37393162393162394,Left,37.39
W075,601,2,0.19444444444444445,Violation,19.44
W075,602,1,0.427734375,Right,42.77
W075,602,0,0.384765625,Left,38.48
W075,602,2,0.1875,Violation,18.75
W075,603,1,0.4288888888888889,Right,42.89
W075,603,0,0.3977777777777778,Left,39.78
W075,603,2,0.17333333333333334,Violation,17.33
W075,604,1,0.45691382765531063,Right,45.69
W075,604,0,0.4168336673346693,Left,41.68
W075,604,2,0.12625250501002003,Violation,12.63
W075,605,1,0.4494163424124514,Right,44.94
W075,605,0,0.44357976653696496,Left,44.36
W075,605,2,0.10700389105058365,Violation,10.7
W075,606,1,0.4647058823529412,Right,46.47
W075,606,0,0.3764705882352941,Left,37.65
